dreb_pct,drebs,drtg,efg,fg2a,fg2m,fg2pct,fg3a,fg3m,fg3pct,ftr,lineup,lineup_id,minutes,net_rtg,opp_efg,opp_fg2a,opp_fg2m,opp_fg2pct,opp_fg3a,opp_fg3m,opp_fg3pct,opp_ftr,opp_tov_pct,opp_turnovers,oreb_pct,orebs,ortg,plus_minus,pts_against,pts_for,seconds_played,team,total_possessions,tov_pct,turnovers,our_lineup_id,season,team_id
1.0,2,0.0,0.6,5,3,0.6,0,0,,0.0,"Kahleah Copper, Kathryn Westbeld, Satou Sabally, Monique Akoa Makani, Alyssa Thomas",1627674-1628957-1630149-1642777-203826,01:41,150.0,0.0,1,0,0.0,2,0,0.0,0.0,0.25,1,0.5,1,150.0,6,0,6,101,PHX,8,0.0,0,1628932-1629498-1631006-203833-204319,2025,1611661319
0.0,0,200.0,1.25,1,1,1.0,1,1,1.0,1.5,"Myisha Hines-Allen, Haley Jones, Maddy Siegrist, Grace Berger, Paige Bueckers",1628899-1641650-1641652-1641658-1642784,01:30,33.3333333333333,0.75,4,3,0.75,0,0,,0.0,0.0,0,,0,233.333333333333,1,6,7,90,DAL,6,0.0,0,1628932-1629498-1631006-203833-204319,2025,1611661319
1.0,1,66.6666666666667,0.666666666666667,2,2,1.0,1,0,0.0,0.0,"Kelsey Plum, Azurá Stevens, Rae Burrell, Rickea Jackson, Dearica Hamby",1628276-1628922-1630996-1642288-204324,01:24,133.333333333333,0.5,1,1,1.0,1,0,0.0,0.0,0.333333333333333,1,0.0,0,200.0,2,2,4,84,LAS,5,0.0,0,1628932-1629498-1631006-203833-204319,2025,1611661319
1.0,1,133.333333333333,0.666666666666667,2,2,1.0,1,0,0.0,0.0,"Allisha Gray, Brionna Jones, Maya Caldwell, Te-Hina Paopao, Brittney Griner",1628277-1628280-1630471-1642804-203398,01:20,0.0,0.5,1,1,1.0,1,0,0.0,1.0,0.0,0,0.0,0,133.333333333333,0,4,4,80,ATL,6,0.0,0,1628932-1629498-1631006-203833-204319,2025,1611661319
,0,100.0,0.833333333333333,1,1,1.0,2,1,0.5,0.0,"Jonquel Jones, Sabrina Ionescu, Kennedy Burke, Leonie Fiebich, Natasha Cloud",1627673-1629477-1629568-1630142-204333,01:14,150.0,1.0,1,1,1.0,0,0,,0.0,0.5,1,1.0,1,250.0,3,2,5,74,NYL,4,0.0,0,1628932-1629498-1631006-203833-204319,2025,1611661319
,0,100.0,1.0,1,1,1.0,0,0,,0.0,"Sika Koné, Emily Engstler, Jade Melbourne, Sonia Citron, Lucy Olsen",1631021-1631083-1631141-1642785-1642802,01:10,0.0,1.0,1,1,1.0,0,0,,0.0,0.5,1,,0,100.0,0,2,2,70,WAS,4,0.5,1,1628932-1629498-1631006-203833-204319,2025,1611661319
1.0,1,100.0,0.0,0,0,,2,0,0.0,0.0,"Jonquel Jones, Marine Johannès, Kennedy Burke, Emma Meesseman, Natasha Cloud",1627673-1629546-1629568-203416-204333,01:07,-100.0,0.0,1,0,0.0,0,0,,4.0,0.0,0,0.5,1,0.0,-3,3,0,67,NYL,5,0.5,1,1628932-1629498-1631006-203833-204319,2025,1611661319
,0,0.0,0.0,1,0,0.0,1,0,0.0,0.0,"Temi Fágbénlé, Veronica Burton, Laeticia Amihere, Carla Leite, Janelle Salaün",1627701-1631007-1641656-1642304-1642767,00:54,0.0,,0,0,,0,0,,,1.0,2,0.5,1,0.0,0,0,0,54,GSV,3,0.0,0,1628932-1629498-1631006-203833-204319,2025,1611661319
,0,200.0,1.5,0,0,,1,1,1.0,0.0,"Temi Fágbénlé, Kaila Charles, Veronica Burton, Carla Leite, Janelle Salaün",1627701-1630097-1631007-1642304-1642767,00:45,100.0,1.0,2,2,1.0,0,0,,0.0,0.0,0,,0,300.0,-1,4,3,45,GSV,3,0.0,0,1628932-1629498-1631006-203833-204319,2025,1611661319
,0,0.0,1.5,0,0,,1,1,1.0,0.0,"Robyn Parks, Kariata Diaby, Saniya Rivers, Bria Hartley, Haley Peters",1641641-1642773-1642809-203829-203863,00:43,300.0,,0,0,,0,0,,,1.0,1,,0,300.0,3,0,3,43,CON,2,0.0,0,1628932-1629498-1631006-203833-204319,2025,1611661319
,0,,0.0,2,0,0.0,0,0,,0.0,"Sug Sutton, Shakira Austin, Jade Melbourne, Alysha Clark, Stefanie Dolson",1630134-1631022-1631141-202252-203828,00:43,,,0,0,,0,0,,,,0,0.5,1,0.0,0,0,0,43,WAS,1,0.0,0,1628932-1629498-1631006-203833-204319,2025,1611661319
0.0,0,200.0,0.0,1,0,0.0,0,0,,0.0,"Sug Sutton, Shakira Austin, Sonia Citron, Alysha Clark, Stefanie Dolson",1630134-1631022-1642785-202252-203828,00:42,-200.0,0.5,2,1,0.5,0,0,,1.0,0.0,0,0.0,0,0.0,-4,4,0,42,WAS,3,0.0,0,1628932-1629498-1631006-203833-204319,2025,1611661319
0.0,0,200.0,,0,0,,0,0,,,"Temi Fágbénlé, Cecilia Zandalasini, Kaila Charles, Carla Leite, Tiffany Hayes",1627701-1628508-1630097-1642304-203026,00:37,0.0,0.5,1,1,1.0,1,0,0.0,0.0,0.0,0,,0,200.0,2,2,4,37,GSV,3,0.0,0,1628932-1629498-1631006-203833-204319,2025,1611661319
,0,200.0,0.0,0,0,,2,0,0.0,0.0,"Cecilia Zandalasini, Kaila Charles, Iliana Rupert, Veronica Burton, Janelle Salaün",1628508-1630097-1630387-1631007-1642767,00:37,-200.0,1.0,1,1,1.0,0,0,,0.0,0.0,0,1.0,2,0.0,-2,2,0,37,GSV,2,1.0,1,1628932-1629498-1631006-203833-204319,2025,1611661319
,0,200.0,1.0,1,1,1.0,0,0,,0.0,"Marina Mabrey, Kariata Diaby, Saniya Rivers, Bria Hartley, Haley Peters",1629497-1642773-1642809-203829-203863,00:25,0.0,,0,0,,0,0,,,0.0,0,,0,200.0,0,2,2,25,CON,2,0.0,0,1628932-1629498-1631006-203833-204319,2025,1611661319
0.833333333333333,5,106.666666666667,0.533333333333333,9,5,0.555555555555556,6,2,0.333333333333333,0.0,"Jonquel Jones, Sabrina Ionescu, Leonie Fiebich, Emma Meesseman, Natasha Cloud",1627673-1629477-1630142-203416-204333,08:12,7.61904761904761,0.5,9,6,0.666666666666667,3,0,0.0,0.333333333333333,0.133333333333333,2,0.375,3,114.285714285714,0,16,16,492,NYL,29,0.142857142857143,2,1628932-1629498-1630389-1631019-203833,2025,1611661319
0.5,2,133.333333333333,0.8,2,1,0.5,3,2,0.666666666666667,0.0,"Courtney Williams, Napheesa Collier, Alanna Smith, Bridget Carleton, Kayla McBride",1627675-1629483-1629501-1629524-203825,02:51,26.6666666666667,0.5,3,2,0.666666666666667,4,1,0.25,0.285714285714286,0.0,0,0.0,0,160.0,0,8,8,171,MIN,11,0.0,0,1628932-1629498-1630389-1631019-203833,2025,1611661319
,0,166.666666666667,0.0,3,0,0.0,0,0,,0.0,"Ariel Atkins, Michaela Onyenwere, Kamilla Cardoso, Angel Reese, Hailey Van Lith",1628878-1630446-1642289-1642291-1642817,02:03,-166.666666666667,1.25,1,1,1.0,1,1,1.0,0.0,0.333333333333333,1,0.333333333333333,1,0.0,-5,5,0,123,CHI,6,0.333333333333333,1,1628932-1629498-1630389-1631019-203833,2025,1611661319
1.0,1,133.333333333333,0.666666666666667,3,2,0.666666666666667,0,0,,0.0,"Myisha Hines-Allen, Arike Ogunbowale, Luisa Geiselsöder, Paige Bueckers, Aziaha James",1628899-1629481-1630143-1642784-1642793,01:50,0.0,0.666666666666667,3,2,0.666666666666667,0,0,,0.0,0.0,0,0.0,0,133.333333333333,0,4,4,110,DAL,6,0.0,0,1628932-1629498-1630389-1631019-203833,2025,1611661319
1.0,1,133.333333333333,1.5,0,0,,2,2,1.0,0.0,"Rachel Banham, Ariel Atkins, Kia Nurse, Kamilla Cardoso, Angel Reese",1627671-1628878-1628915-1642289-1642291,01:13,166.666666666667,0.666666666666667,3,2,0.666666666666667,0,0,,0.0,0.0,0,,0,300.0,2,4,6,73,CHI,5,0.0,0,1628932-1629498-1630389-1631019-203833,2025,1611661319
1.0,1,100.0,1.5,0,0,,2,2,1.0,1.0,"Emily Engstler, Kiki Iriafen, Lucy Olsen, Madison Scott, Alysha Clark",1631083-1642792-1642802-1642810-202252,01:06,166.666666666667,0.5,2,1,0.5,0,0,,0.0,0.0,0,,0,266.666666666667,6,2,8,66,WAS,5,0.0,0,1628932-1629498-1630389-1631019-203833,2025,1611661319
,0,0.0,,0,0,,0,0,,,"Sophie Cunningham, Lexie Hull, Sydney Colson, Damiris Dantas, Natasha Howard",1629482-1631086-202641-203024-203827,01:04,200.0,0.0,0,0,,1,0,0.0,0.0,1.0,1,,0,200.0,4,0,4,64,IND,3,0.0,0,1628932-1629498-1630389-1631019-203833,2025,1611661319
0.0,0,0.0,0.5,2,1,0.5,0,0,,0.0,"Sophie Cunningham, Aari McDonald, Lexie Hull, Damiris Dantas, Natasha Howard",1629482-1630462-1631086-203024-203827,00:55,200.0,0.0,0,0,,1,0,0.0,0.0,1.0,1,1.0,1,200.0,2,0,2,55,IND,2,0.0,0,1628932-1629498-1630389-1631019-203833,2025,1611661319
0.5,1,0.0,1.0,1,1,1.0,0,0,,0.0,"Kelsey Plum, Azurá Stevens, Rae Burrell, Julie Vanloo, Dearica Hamby",1628276-1628922-1630996-1642210-204324,00:46,200.0,0.0,1,0,0.0,1,0,0.0,0.0,0.0,0,,0,200.0,2,0,2,46,LAS,2,0.0,0,1628932-1629498-1630389-1631019-203833,2025,1611661319
0.0,0,200.0,1.0,1,1,1.0,0,0,,0.0,"Emily Engstler, Jade Melbourne, Lucy Olsen, Madison Scott, Alysha Clark",1631083-1631141-1642802-1642810-202252,00:40,0.0,0.5,1,1,1.0,1,0,0.0,0.0,0.0,0,,0,200.0,0,2,2,40,WAS,2,0.0,0,1628932-1629498-1630389-1631019-203833,2025,1611661319
1.0,1,0.0,1.0,1,1,1.0,0,0,,0.0,"Kelsey Mitchell, Sophie Cunningham, Aari McDonald, Aliyah Boston, Natasha Howard",1628909-1629482-1630462-1641648-203827,00:31,200.0,0.0,0,0,,1,0,0.0,0.0,0.0,0,,0,200.0,2,0,2,31,IND,2,0.0,0,1628932-1629498-1630389-1631019-203833,2025,1611661319
,0,200.0,,0,0,,0,0,,,"Teaira McCowan, Arike Ogunbowale, Haley Jones, Grace Berger, Aziaha James",1629479-1629481-1641650-1641658-1642793,00:29,-200.0,1.0,1,1,1.0,0,0,,0.0,0.0,0,,0,0.0,-2,2,0,29,DAL,2,0.0,0,1628932-1629498-1630389-1631019-203833,2025,1611661319
1.0,2,133.333333333333,0.25,2,1,0.5,2,0,0.0,1.0,"Courtney Williams, Napheesa Collier, Alanna Smith, Bridget Carleton, Kayla McBride",1627675-1629483-1629501-1629524-203825,03:51,-70.8333333333333,0.75,2,0,0.0,4,3,0.75,0.666666666666667,0.111111111111111,1,0.0,0,62.5,-7,12,5,231,MIN,17,0.25,2,1628932-1629498-1630389-1642801-203833,2025,1611661319
,0,175.0,0.0,3,0,0.0,0,0,,0.0,"Kelsey Mitchell, Lexie Hull, Aliyah Boston, Sydney Colson, Natasha Howard",1628909-1631086-1641648-202641-203827,01:43,-175.0,1.16666666666667,2,2,1.0,1,1,1.0,0.0,0.25,1,0.333333333333333,1,0.0,-7,7,0,103,IND,7,0.333333333333333,1,1628932-1629498-1630389-1642801-203833,2025,1611661319
,0,133.333333333333,0.6,5,3,0.6,0,0,,0.0,"Sophie Cunningham, Brianna Turner, Lexie Hull, Caitlin Clark, Sydney Colson",1629482-1629488-1631086-1642286-202641,01:20,16.6666666666667,1.0,1,1,1.0,0,0,,2.0,0.333333333333333,1,0.5,1,150.0,2,4,6,80,IND,7,0.0,0,1628932-1629498-1630389-1642801-203833,2025,1611661319
0.666666666666667,2,0.0,0.0,1,0,0.0,0,0,,0.0,"Julie Allemand, Kelsey Plum, Azurá Stevens, Rae Burrell, Dearica Hamby",1627700-1628276-1628922-1630996-204324,00:54,0.0,0.0,3,0,0.0,0,0,,0.0,0.0,0,0.0,0,0.0,0,0,0,54,LAS,4,0.5,1,1628932-1629498-1630389-1642801-203833,2025,1611661319
0.5,1,0.0,0.0,0,0,,1,0,0.0,0.0,"Kelsey Plum, Azurá Stevens, Rae Burrell, Rickea Jackson, Dearica Hamby",1628276-1628922-1630996-1642288-204324,00:39,0.0,0.0,2,0,0.0,0,0,,0.0,0.0,0,0.0,0,0.0,0,0,0,39,LAS,3,0.5,1,1628932-1629498-1630389-1642801-203833,2025,1611661319
,0,0.0,,0,0,,0,0,,,"Kelsey Mitchell, Sophie Cunningham, Lexie Hull, Aliyah Boston, Sydney Colson",1628909-1629482-1631086-1641648-202641,00:27,,,0,0,,0,0,,,1.0,1,,0,,0,0,0,27,IND,1,,0,1628932-1629498-1630389-1642801-203833,2025,1611661319
0.714285714285714,5,76.4705882352941,0.59375,8,5,0.625,8,3,0.375,0.0,"Kelsey Plum, Azurá Stevens, Rae Burrell, Sarah Ashlee Barker, Dearica Hamby",1628276-1628922-1630996-1642782-204324,07:30,35.2941176470588,0.416666666666667,9,5,0.555555555555556,3,0,0.0,0.333333333333333,0.294117647058824,5,0.125,1,111.764705882353,6,13,19,450,LAS,34,0.117647058823529,2,1628932-1629498-1631019-1642801-203833,2025,1611661319
1.0,4,88.8888888888889,0.666666666666667,2,1,0.5,4,2,0.5,0.333333333333333,"Rachel Banham, Michaela Onyenwere, Kamilla Cardoso, Rebecca Allen, Elizabeth Williams",1627671-1630446-1642289-204296-204322,04:32,23.6111111111111,0.428571428571429,6,3,0.5,1,0,0.0,0.285714285714286,0.111111111111111,1,0.0,0,112.5,1,8,9,272,CHI,17,0.25,2,1628932-1629498-1631019-1642801-203833,2025,1611661319
0.5,2,60.0,0.25,3,0,0.0,3,1,0.333333333333333,0.0,"Rachel Banham, Michaela Onyenwere, Kamilla Cardoso, Maddy Westbeld, Rebecca Allen",1627671-1630446-1642289-1642818-204296,03:11,0.0,0.3,1,0,0.0,4,1,0.25,0.0,0.4,2,0.2,1,60.0,0,3,3,191,CHI,10,0.0,0,1628932-1629498-1631019-1642801-203833,2025,1611661319
0.857142857142857,6,0.0,0.25,2,1,0.5,2,0,0.0,0.5,"Kahleah Copper, Sami Whitcomb, Natasha Mack, DeWanna Bonner, Alyssa Thomas",1627674-1628244-1630442-201886-203826,03:01,66.6666666666667,0.0,3,0,0.0,4,0,0.0,0.0,0.0,0,0.0,0,66.6666666666667,4,0,4,181,PHX,12,0.166666666666667,1,1628932-1629498-1631019-1642801-203833,2025,1611661319
0.5,1,120.0,0.833333333333333,3,2,0.666666666666667,3,2,0.666666666666667,0.0,"Courtney Williams, Maria Kliundikova, Jessica Shepard, Natisha Hiedeman, Diamond Miller",1627675-1628926-1629491-1629567-1641649,02:48,80.0,0.6,4,3,0.75,1,0,0.0,0.0,0.2,1,0.5,1,200.0,4,6,10,168,MIN,10,0.0,0,1628932-1629498-1631019-1642801-203833,2025,1611661319
0.75,3,100.0,0.0,3,0,0.0,3,0,0.0,0.0,"Breanna Stewart, Sabrina Ionescu, Marine Johannès, Leonie Fiebich, Nyara Sabally",1627668-1629477-1629546-1630142-1631055,02:31,-100.0,0.416666666666667,4,1,0.25,2,1,0.5,0.0,0.0,0,0.166666666666667,1,0.0,-5,5,0,151,NYL,10,0.0,0,1628932-1629498-1631019-1642801-203833,2025,1611661319
1.0,1,140.0,0.5,3,2,0.666666666666667,1,0,0.0,0.5,"Maria Kliundikova, Napheesa Collier, Bridget Carleton, Natisha Hiedeman, Kayla McBride",1628926-1629483-1629524-1629567-203825,02:30,-40.0,0.75,4,3,0.75,0,0,,0.5,0.0,0,0.0,0,100.0,-2,7,5,150,MIN,10,0.0,0,1628932-1629498-1631019-1642801-203833,2025,1611661319
0.5,1,160.0,0.666666666666667,3,2,0.666666666666667,0,0,,1.0,"Arike Ogunbowale, Luisa Geiselsöder, Haley Jones, Paige Bueckers, JJ Quinerly",1629481-1630143-1641650-1642784-1642808,01:56,-10.0,0.7,2,2,1.0,3,1,0.333333333333333,0.4,0.0,0,1.0,1,150.0,-2,8,6,116,DAL,9,0.5,2,1628932-1629498-1631019-1642801-203833,2025,1611661319
1.0,1,0.0,0.333333333333333,3,1,0.333333333333333,0,0,,0.0,"Sophie Cunningham, Lexie Hull, Aliyah Boston, Makayla Timpson, Sydney Colson",1629482-1631086-1641648-1642815-202641,01:45,66.6666666666667,0.0,0,0,,1,0,0.0,0.0,0.5,1,0.0,0,66.6666666666667,2,0,2,105,IND,5,0.0,0,1628932-1629498-1631019-1642801-203833,2025,1611661319
1.0,1,100.0,0.5,2,1,0.5,0,0,,0.0,"Brittney Sykes, Gabby Williams, Ezi Magbegor, Dominique Malonga, Erica Wheeler",1628279-1628931-1629496-1642798-204365,01:32,0.0,0.0,0,0,,1,0,0.0,2.0,0.0,0,,0,100.0,0,2,2,92,SEA,4,0.5,1,1628932-1629498-1631019-1642801-203833,2025,1611661319
1.0,2,66.6666666666667,0.5,1,1,1.0,1,0,0.0,1.0,"Temi Fágbénlé, Cecilia Zandalasini, Kaila Charles, Carla Leite, Tiffany Hayes",1627701-1628508-1630097-1642304-203026,01:26,8.33333333333334,0.333333333333333,2,1,0.5,1,0,0.0,0.0,0.0,0,0.0,0,75.0,1,2,3,86,GSV,7,0.25,1,1628932-1629498-1631019-1642801-203833,2025,1611661319
1.0,1,100.0,0.0,2,0,0.0,0,0,,0.0,"Courtney Williams, Napheesa Collier, Alanna Smith, Bridget Carleton, Kayla McBride",1627675-1629483-1629501-1629524-203825,01:24,-100.0,0.5,2,1,0.5,0,0,,0.0,0.0,0,0.0,0,0.0,-2,2,0,84,MIN,4,0.5,1,1628932-1629498-1631019-1642801-203833,2025,1611661319
0.0,0,100.0,1.5,0,0,,1,1,1.0,0.0,"Temi Fágbénlé, Veronica Burton, Laeticia Amihere, Carla Leite, Kate Martin",1627701-1631007-1641656-1642304-1642324,01:16,0.0,0.333333333333333,3,1,0.333333333333333,0,0,,0.0,0.5,1,,0,100.0,1,2,3,76,GSV,5,0.666666666666667,2,1628932-1629498-1631019-1642801-203833,2025,1611661319
0.0,0,150.0,0.0,1,0,0.0,0,0,,0.0,"Rachel Banham, Michaela Onyenwere, Sevgi Uzun, Kamilla Cardoso, Elizabeth Williams",1627671-1630446-1642244-1642289-204322,01:12,-150.0,0.25,3,1,0.333333333333333,1,0,0.0,0.5,0.0,0,0.0,0,0.0,-3,3,0,72,CHI,3,0.0,0,1628932-1629498-1631019-1642801-203833,2025,1611661319
1.0,3,0.0,1.5,0,0,,1,1,1.0,0.0,"Kelsey Plum, Azurá Stevens, Julie Vanloo, Sarah Ashlee Barker, Dearica Hamby",1628276-1628922-1642210-1642782-204324,01:01,150.0,0.0,2,0,0.0,1,0,0.0,0.0,0.0,0,,0,150.0,3,0,3,61,LAS,5,0.5,1,1628932-1629498-1631019-1642801-203833,2025,1611661319
0.0,0,200.0,1.0,2,2,1.0,0,0,,0.0,"Nia Coffey, Allisha Gray, Rhyne Howard, Te-Hina Paopao, Brittney Griner",1628269-1628277-1631009-1642804-203398,00:52,0.0,0.5,2,1,0.5,0,0,,0.0,0.0,0,,0,200.0,2,2,4,52,ATL,3,0.0,0,1628932-1629498-1631019-1642801-203833,2025,1611661319
,0,200.0,1.25,1,1,1.0,1,1,1.0,0.0,"Maria Kliundikova, Natisha Hiedeman, Jaylyn Sherrod, Camryn Taylor, Anastasiia Olairi Kosu",1628926-1629567-1642320-1642344-1642797,00:51,50.0,1.5,0,0,,1,1,1.0,2.0,0.0,0,,0,250.0,1,4,5,51,MIN,4,0.0,0,1628932-1629498-1631019-1642801-203833,2025,1611661319
0.5,1,100.0,1.0,1,1,1.0,0,0,,0.0,"Kaila Charles, Iliana Rupert, Carla Leite, Janelle Salaün, Tiffany Hayes",1630097-1630387-1642304-1642767-203026,00:44,100.0,0.0,1,0,0.0,1,0,0.0,1.0,0.0,0,,0,200.0,0,2,2,44,GSV,3,0.0,0,1628932-1629498-1631019-1642801-203833,2025,1611661319
,0,200.0,0.0,1,0,0.0,0,0,,0.0,"Kelsey Mitchell, Sophie Cunningham, Aari McDonald, Aliyah Boston, Natasha Howard",1628909-1629482-1630462-1641648-203827,00:41,-200.0,1.0,1,1,1.0,0,0,,2.0,0.0,0,0.0,0,0.0,-4,4,0,41,IND,3,0.0,0,1628932-1629498-1631019-1642801-203833,2025,1611661319
0.5,1,0.0,,0,0,,0,0,,,"Kelsey Mitchell, Sophie Cunningham, Aari McDonald, Aliyah Boston, Makayla Timpson",1628909-1629482-1630462-1641648-1642815,00:40,200.0,0.0,2,0,0.0,0,0,,0.0,0.0,0,,0,200.0,2,0,2,40,IND,2,0.0,0,1628932-1629498-1631019-1642801-203833,2025,1611661319
,0,,1.0,1,1,1.0,0,0,,0.0,"Kelsey Plum, Julie Vanloo, Cameron Brink, Sarah Ashlee Barker, Dearica Hamby",1628276-1642210-1642287-1642782-204324,00:33,,,0,0,,0,0,,,,0,,0,200.0,2,0,2,33,LAS,1,0.0,0,1628932-1629498-1631019-1642801-203833,2025,1611661319
,0,,1.0,1,1,1.0,0,0,,0.0,"Kaila Charles, Iliana Rupert, Veronica Burton, Carla Leite, Janelle Salaün",1630097-1630387-1631007-1642304-1642767,00:21,,,0,0,,0,0,,,,0,,0,200.0,2,0,2,21,GSV,1,0.0,0,1628932-1629498-1631019-1642801-203833,2025,1611661319
1.0,2,40.0,0.5,1,1,1.0,4,1,0.25,0.0,"Marina Mabrey, Aaliyah Edwards, Saniya Rivers, Tina Charles, Bria Hartley",1629497-1642290-1642809-202250-203829,02:09,43.3333333333333,0.333333333333333,2,1,0.5,1,0,0.0,0.0,0.4,2,0.0,0,83.3333333333333,3,2,5,129,CON,11,0.166666666666667,1,1628932-1629498-1631006-1642801-203833,2025,1611661319
1.0,1,133.333333333333,0.25,3,1,0.333333333333333,1,0,0.0,0.0,"Gabby Williams, Ezi Magbegor, Nneka Ogwumike, Skylar Diggins, Erica Wheeler",1628931-1629496-203014-203400-204365,01:42,-83.3333333333333,0.666666666666667,2,2,1.0,1,0,0.0,0.0,0.0,0,0.0,0,50.0,-2,4,2,102,SEA,7,0.0,0,1628932-1629498-1631006-1642801-203833,2025,1611661319
0.666666666666667,2,66.6666666666667,0.666666666666667,2,2,1.0,1,0,0.0,0.0,"Arike Ogunbowale, Li Yueru, DiJonai Carrington, Haley Jones, JJ Quinerly",1629481-1629574-1630096-1641650-1642808,01:19,66.6666666666667,0.25,2,1,0.5,2,0,0.0,0.0,0.0,0,0.0,0,133.333333333333,2,2,4,79,DAL,6,0.0,0,1628932-1629498-1631006-1642801-203833,2025,1611661319
0.0,0,200.0,1.0,1,1,1.0,0,0,,0.0,"Arike Ogunbowale, Li Yueru, DiJonai Carrington, Haley Jones, Grace Berger",1629481-1629574-1630096-1641650-1641658,01:18,-100.0,0.4,5,2,0.4,0,0,,0.0,0.0,0,,0,100.0,-2,4,2,78,DAL,4,0.5,1,1628932-1629498-1631006-1642801-203833,2025,1611661319
1.0,3,0.0,0.0,0,0,,1,0,0.0,0.0,"Marina Mabrey, Saniya Rivers, Tina Charles, Bria Hartley, Haley Peters",1629497-1642809-202250-203829-203863,01:07,0.0,0.0,2,0,0.0,1,0,0.0,0.0,0.0,0,1.0,1,0.0,0,0,0,67,CON,5,1.0,2,1628932-1629498-1631006-1642801-203833,2025,1611661319
1.0,1,0.0,0.5,0,0,,3,1,0.333333333333333,1.33333333333333,"Teaira McCowan, DiJonai Carrington, Luisa Geiselsöder, Grace Berger, Aziaha James",1629479-1630096-1630143-1641658-1642793,00:59,233.333333333333,0.0,0,0,,1,0,0.0,0.0,0.5,1,1.0,2,233.333333333333,7,0,7,59,DAL,5,0.0,0,1628932-1629498-1631006-1642801-203833,2025,1611661319
1.0,1,150.0,1.0,1,1,1.0,0,0,,0.0,"Li Yueru, DiJonai Carrington, Haley Jones, Grace Berger, Aziaha James",1629574-1630096-1641650-1641658-1642793,00:48,50.0,0.75,1,0,0.0,1,1,1.0,0.0,0.0,0,,0,200.0,-1,3,2,48,DAL,3,0.0,0,1628932-1629498-1631006-1642801-203833,2025,1611661319
0.0,0,133.333333333333,0.666666666666667,2,2,1.0,1,0,0.0,0.666666666666667,"Kia Nurse, Michaela Onyenwere, Sevgi Uzun, Angel Reese, Elizabeth Williams",1628915-1630446-1642244-1642291-204322,02:17,33.3333333333333,0.5,1,1,1.0,1,0,0.0,1.0,0.333333333333333,1,0.0,0,166.666666666667,1,4,5,137,CHI,6,0.0,0,1629498-1630389-1631019-203833-204319,2025,1611661319
1.0,1,66.6666666666667,0.5,2,1,0.5,0,0,,0.0,"Kelsey Plum, Rae Burrell, Julie Vanloo, Cameron Brink, Rickea Jackson",1628276-1630996-1642210-1642287-1642288,01:11,33.3333333333333,0.5,2,1,0.5,0,0,,0.0,0.333333333333333,1,0.0,0,100.0,0,2,2,71,LAS,5,0.0,0,1629498-1630389-1631019-203833-204319,2025,1611661319
