player_id,player_name,stat,stat_value_player_on,stat_value_player_off,player_stat_value_diff
1629498,Jackie Young,Non-Heave 3pt FG%,0.365,0.319,0.05
1629498,Jackie Young,2pt FG%,0.502,0.459,0.04
1629498,Jackie Young,eFG%,0.518,0.465,0.05
1629498,Jackie Young,TS%,0.565,0.51,0.05
1629498,Jackie Young,3PAr,0.367,0.433,-0.07
1629498,Jackie Young,% of FG3A Blocked,0.01,0.01,0
1629498,Jackie Young,% of FG2A Blocked,0.053,0.063,-0.01
1629498,Jackie Young,Live Ball TO%,0.526,0.461,0.07
1629498,Jackie Young,DReb% - Missed FTs,0.846,0.8,0.05
1629498,Jackie Young,OReb% - Missed FTs,0.118,0.158,-0.04
1629498,Jackie Young,DReb% - Missed 2s,0.686,0.655,0.03
1629498,Jackie Young,OReb% - Missed 2s,0.279,0.244,0.04
1629498,Jackie Young,DReb% - Missed 3s,0.753,0.714,0.04
1629498,Jackie Young,OReb% - Missed 3s,0.26,0.247,0.01
1629498,Jackie Young,DReb% - Missed FGs,0.713,0.677,0.04
1629498,Jackie Young,OReb% - Missed FGs,0.271,0.246,0.03
1629498,Jackie Young,At Rim OReb%,0.374,0.214,0.16
1629498,Jackie Young,Short Mid-Range OReb%,0.276,0.263,0.01
1629498,Jackie Young,Long Mid-Range OReb%,0.208,0.226,-0.02
1629498,Jackie Young,Arc 3 OReb%,0.243,0.271,-0.03
1629498,Jackie Young,Corner 3 OReb%,0.306,0.18,0.13
1629498,Jackie Young,At Rim DReb%,0.598,0.585,0.01
1629498,Jackie Young,Short Mid-Range DReb%,0.704,0.667,0.04
1629498,Jackie Young,Long Mid-Range DReb%,0.75,0.705,0.05
1629498,Jackie Young,Arc 3 DReb%,0.747,0.73,0.02
1629498,Jackie Young,Corner 3 DReb%,0.784,0.611,0.17
1629498,Jackie Young,Blocks Recovered %,0.541,0.5,0.04
1629498,Jackie Young,Seconds Per Possession - Offense,15.378,16.004,-0.63
1629498,Jackie Young,Seconds Per Possession - Defense,15.34,14.74,0.6
1629498,Jackie Young,At Rim Shot Frequency,0.158,0.125,0.03
1629498,Jackie Young,At Rim FG%,0.653,0.517,0.14
1629498,Jackie Young,At Rim % Assisted,0.562,0.467,0.1
1629498,Jackie Young,Short Mid Range Shot Frequency,0.354,0.311,0.04
1629498,Jackie Young,Short Mid Range FG%,0.455,0.454,0
1629498,Jackie Young,Short Mid Range % Assisted,0.573,0.48,0.09
1629498,Jackie Young,Long Mid Range Shot Frequency,0.121,0.131,-0.01
1629498,Jackie Young,Long Mid Range FG%,0.44,0.418,0.02
1629498,Jackie Young,Long Mid % Assisted,0.686,0.368,0.32
1629498,Jackie Young,Corner 3 Shot Frequency,0.1,0.106,-0.01
1629498,Jackie Young,Corner 3 FG%,0.371,0.324,0.05
1629498,Jackie Young,Corner 3 % Assisted,0.976,1,-0.02
1629498,Jackie Young,Arc 3 Shot Frequency,0.267,0.327,-0.06
1629498,Jackie Young,Arc 3 FG%,0.362,0.313,0.05
1629498,Jackie Young,Arc 3 % Assisted,0.864,0.789,0.08
1629498,Jackie Young,At Rim or 3pt Shot Frequency,0.525,0.558,-0.03
1629498,Jackie Young,Non-Heave Arc 3 FG%,0.363,0.317,0.05
1629498,Jackie Young,Shot Quality,0.475,0.465,0.01
1629498,Jackie Young,Shooting Foul Drawn Rate,0.107,0.104,0
1629498,Jackie Young,3pt Shooting Foul Drawn Rate,0.152,0.17,-0.02
1629498,Jackie Young,2pt Shooting Foul Drawn Rate,0.021,0.007,0.02
1629498,Jackie Young,Second Chance Points%,0.13,0.121,0.01
1629498,Jackie Young,Penalty Points%,0.238,0.266,-0.03
1629498,Jackie Young,Penalty Possessions%,0.223,0.268,-0.04
1629498,Jackie Young,Avg 2pt Shot Distance,8.208,8.764,-0.56
1629498,Jackie Young,Avg 3pt Shot Distance,24.704,25.358,-0.65
1629498,Jackie Young,Penalty Efficiency Excluding Last Minute Take Foul Possessions,117.504,95.023,22.48
1629498,Jackie Young,DReb%,0.719,0.681,0.04
1629498,Jackie Young,OReb%,0.265,0.242,0.02
1629498,Jackie Young,Pts per 100 Possessions,110.54,96.252,14.29
1629498,Jackie Young,Assist Points per 100 Possessions,64.048,48.851,15.2
1629498,Jackie Young,FTA per 100 Possessions,24.071,22.37,1.7
1629498,Jackie Young,TOs per 100 Possessions,16.098,18.38,-2.28
1629498,Jackie Young,Assists per 100 Possessions,26.792,19.589,7.2
1629498,Jackie Young,Pts per 100 Possessions - Defense,101.34,109.564,-8.22
1629498,Jackie Young,Shot Quality - Defense,0.479,0.476,0
1629498,Jackie Young,3pt FG% - Defense,0.311,0.333,-0.02
1629498,Jackie Young,2pt FG% - Defense,0.491,0.511,-0.02
1629498,Jackie Young,eFG% - Defense,0.483,0.508,-0.02
1629498,Jackie Young,3PAr - Defense,0.342,0.304,0.04
1629498,Jackie Young,At Rim Shot Frequency - Defense,0.223,0.25,-0.03
1629498,Jackie Young,At Rim FG% - Defense,0.63,0.689,-0.06
1629498,Jackie Young,Short Mid Range Shot Frequency - Defense,0.329,0.333,0
1629498,Jackie Young,Short Mid Range FG% - Defense,0.429,0.396,0.03
1629498,Jackie Young,Long Mid Range Shot Frequency - Defense,0.106,0.113,-0.01
1629498,Jackie Young,Long Mid Range FG% - Defense,0.393,0.457,-0.06
1629498,Jackie Young,Corner 3 Shot Frequency - Defense,0.064,0.046,0.02
1629498,Jackie Young,Corner 3 FG% - Defense,0.388,0.455,-0.07
1629498,Jackie Young,Arc 3 Shot Frequency - Defense,0.279,0.258,0.02
1629498,Jackie Young,Arc 3 FG% - Defense,0.293,0.312,-0.02
1629498,Jackie Young,Pace,93.755,93.677,0.08
1629498,Jackie Young,Second Chance Efficiency,126.174,105.495,20.68
1629498,Jackie Young,Penalty Efficiency,117.869,95.495,22.37
1629498,Jackie Young,Second Chance Possessions Per 100 Possessions,11.422,11.004,0.42
1629498,Jackie Young,First Chance Points Per 100 Possessions,96.129,84.643,11.49
1629498,Jackie Young,Second Chance Points Per 100 Possessions,14.412,11.608,2.8
1631006,Kierstan Bell,2pt FGM Assist%,0.582,0.555,0.03
1631006,Kierstan Bell,Non Putback 2pt FGM Assist%,0.633,0.59,0.04
1631006,Kierstan Bell,3pt FGM Assist%,0.943,0.866,0.08
1631006,Kierstan Bell,3pt FG%,0.301,0.369,-0.07
1631006,Kierstan Bell,Non-Heave 3pt FG%,0.302,0.37,-0.07
1631006,Kierstan Bell,2pt FG%,0.49,0.494,0
1631006,Kierstan Bell,eFG%,0.474,0.516,-0.04
1631006,Kierstan Bell,TS%,0.515,0.564,-0.05
1631006,Kierstan Bell,3PAr,0.399,0.377,0.02
1631006,Kierstan Bell,% of FG3A Blocked,0.01,0.009,0
1631006,Kierstan Bell,% of FG2A Blocked,0.053,0.056,0
1631006,Kierstan Bell,Live Ball TO%,0.556,0.493,0.06
1631006,Kierstan Bell,DReb% - Missed FTs,0.571,0.906,-0.33
1631006,Kierstan Bell,OReb% - Missed FTs,0.071,0.143,-0.07
1631006,Kierstan Bell,DReb% - Missed 2s,0.679,0.679,0
1631006,Kierstan Bell,OReb% - Missed 2s,0.277,0.269,0.01
1631006,Kierstan Bell,DReb% - Missed 3s,0.749,0.744,0.01
1631006,Kierstan Bell,OReb% - Missed 3s,0.251,0.259,-0.01
1631006,Kierstan Bell,DReb% - Missed FGs,0.708,0.704,0
1631006,Kierstan Bell,OReb% - Missed FGs,0.265,0.265,0
1631006,Kierstan Bell,At Rim OReb%,0.333,0.333,0
1631006,Kierstan Bell,Short Mid-Range OReb%,0.301,0.266,0.04
1631006,Kierstan Bell,Long Mid-Range OReb%,0.182,0.224,-0.04
1631006,Kierstan Bell,Arc 3 OReb%,0.227,0.26,-0.03
1631006,Kierstan Bell,Corner 3 OReb%,0.341,0.255,0.09
1631006,Kierstan Bell,At Rim DReb%,0.58,0.601,-0.02
1631006,Kierstan Bell,Short Mid-Range DReb%,0.705,0.692,0.01
1631006,Kierstan Bell,Long Mid-Range DReb%,0.763,0.733,0.03
1631006,Kierstan Bell,Arc 3 DReb%,0.75,0.74,0.01
1631006,Kierstan Bell,Corner 3 DReb%,0.739,0.759,-0.02
1631006,Kierstan Bell,Blocks Recovered %,0.519,0.537,-0.02
1631006,Kierstan Bell,Seconds Per Possession - Offense,15.673,15.483,0.19
1631006,Kierstan Bell,Seconds Per Possession - Defense,15.378,15.14,0.24
1631006,Kierstan Bell,At Rim Shot Frequency,0.149,0.151,0
1631006,Kierstan Bell,At Rim FG%,0.611,0.631,-0.02
1631006,Kierstan Bell,At Rim % Assisted,0.591,0.533,0.06
1631006,Kierstan Bell,Short Mid Range Shot Frequency,0.318,0.353,-0.04
1631006,Kierstan Bell,Short Mid Range FG%,0.461,0.453,0.01
1631006,Kierstan Bell,Short Mid Range % Assisted,0.557,0.553,0
1631006,Kierstan Bell,Long Mid Range Shot Frequency,0.134,0.12,0.01
1631006,Kierstan Bell,Long Mid Range FG%,0.423,0.439,-0.02
1631006,Kierstan Bell,Long Mid % Assisted,0.634,0.602,0.03
1631006,Kierstan Bell,Corner 3 Shot Frequency,0.086,0.107,-0.02
1631006,Kierstan Bell,Corner 3 FG%,0.339,0.365,-0.03
1631006,Kierstan Bell,Corner 3 % Assisted,1,0.977,0.02
1631006,Kierstan Bell,Arc 3 Shot Frequency,0.314,0.27,0.04
1631006,Kierstan Bell,Arc 3 FG%,0.291,0.37,-0.08
1631006,Kierstan Bell,Arc 3 % Assisted,0.924,0.822,0.1
1631006,Kierstan Bell,At Rim or 3pt Shot Frequency,0.548,0.528,0.02
1631006,Kierstan Bell,Non-Heave Arc 3 FG%,0.292,0.373,-0.08
1631006,Kierstan Bell,Shot Quality,0.475,0.472,0
1631006,Kierstan Bell,Shooting Foul Drawn Rate,0.078,0.115,-0.04
1631006,Kierstan Bell,3pt Shooting Foul Drawn Rate,0.116,0.168,-0.05
1631006,Kierstan Bell,2pt Shooting Foul Drawn Rate,0.017,0.017,0
1631006,Kierstan Bell,Second Chance Points%,0.135,0.126,0.01
1631006,Kierstan Bell,Penalty Points%,0.229,0.248,-0.02
1631006,Kierstan Bell,Penalty Possessions%,0.224,0.237,-0.01
1631006,Kierstan Bell,Avg 2pt Shot Distance,8.496,8.274,0.22
1631006,Kierstan Bell,Avg 3pt Shot Distance,25.116,24.796,0.32
1631006,Kierstan Bell,Penalty Efficiency Excluding Last Minute Take Foul Possessions,101.639,114.146,-12.51
1631006,Kierstan Bell,DReb%,0.704,0.712,-0.01
1631006,Kierstan Bell,OReb%,0.259,0.259,0
1631006,Kierstan Bell,Pts per 100 Possessions,99.388,109.507,-10.12
1631006,Kierstan Bell,Assist Points per 100 Possessions,60.465,60.367,0.1
1631006,Kierstan Bell,FTA per 100 Possessions,18.849,25.162,-6.31
1631006,Kierstan Bell,TOs per 100 Possessions,17.625,16.342,1.28
1631006,Kierstan Bell,Assists per 100 Possessions,25.214,25.01,0.21
1631006,Kierstan Bell,Pts per 100 Possessions - Defense,96.81,105.337,-8.53
1631006,Kierstan Bell,Shot Quality - Defense,0.487,0.476,0.01
1631006,Kierstan Bell,3pt FG% - Defense,0.262,0.334,-0.07
1631006,Kierstan Bell,2pt FG% - Defense,0.479,0.501,-0.02
1631006,Kierstan Bell,eFG% - Defense,0.449,0.501,-0.05
1631006,Kierstan Bell,3PAr - Defense,0.348,0.329,0.02
1631006,Kierstan Bell,At Rim Shot Frequency - Defense,0.243,0.225,0.02
1631006,Kierstan Bell,At Rim FG% - Defense,0.609,0.658,-0.05
1631006,Kierstan Bell,Short Mid Range Shot Frequency - Defense,0.318,0.333,-0.02
1631006,Kierstan Bell,Short Mid Range FG% - Defense,0.397,0.428,-0.03
1631006,Kierstan Bell,Long Mid Range Shot Frequency - Defense,0.091,0.113,-0.02
1631006,Kierstan Bell,Long Mid Range FG% - Defense,0.418,0.407,0.01
1631006,Kierstan Bell,Corner 3 Shot Frequency - Defense,0.049,0.063,-0.01
1631006,Kierstan Bell,Corner 3 FG% - Defense,0.306,0.424,-0.12
1631006,Kierstan Bell,Arc 3 Shot Frequency - Defense,0.299,0.266,0.03
1631006,Kierstan Bell,Arc 3 FG% - Defense,0.255,0.313,-0.06
1631006,Kierstan Bell,Pace,92.749,94.048,-1.3
1631006,Kierstan Bell,Second Chance Efficiency,111.111,124.828,-13.72
1631006,Kierstan Bell,Penalty Efficiency,101.639,114.654,-13.01
1631006,Kierstan Bell,Second Chance Possessions Per 100 Possessions,12.118,11.073,1.05
1631006,Kierstan Bell,First Chance Points Per 100 Possessions,85.924,95.685,-9.76
1631006,Kierstan Bell,Second Chance Points Per 100 Possessions,13.464,13.822,-0.36
1631019,NaLyssa Smith,2pt FGM Assist%,0.624,0.522,0.1
1631019,NaLyssa Smith,Non Putback 2pt FGM Assist%,0.67,0.556,0.11
1631019,NaLyssa Smith,3pt FGM Assist%,0.898,0.875,0.02
1631019,NaLyssa Smith,3pt FG%,0.367,0.345,0.02
1631019,NaLyssa Smith,Non-Heave 3pt FG%,0.368,0.346,0.02
1631019,NaLyssa Smith,2pt FG%,0.519,0.477,0.04
1631019,NaLyssa Smith,eFG%,0.53,0.493,0.04
1631019,NaLyssa Smith,TS%,0.563,0.546,0.02
1631019,NaLyssa Smith,3PAr,0.339,0.406,-0.07
1631019,NaLyssa Smith,% of FG3A Blocked,0.006,0.011,-0.01
1631019,NaLyssa Smith,% of FG2A Blocked,0.047,0.06,-0.01
1631019,NaLyssa Smith,Live Ball TO%,0.561,0.485,0.08
1631019,NaLyssa Smith,DReb% - Missed FTs,0.833,0.837,0
1631019,NaLyssa Smith,OReb% - Missed FTs,0.115,0.136,-0.02
1631019,NaLyssa Smith,DReb% - Missed 2s,0.667,0.685,-0.02
1631019,NaLyssa Smith,OReb% - Missed 2s,0.299,0.256,0.04
1631019,NaLyssa Smith,DReb% - Missed 3s,0.765,0.732,0.03
1631019,NaLyssa Smith,OReb% - Missed 3s,0.258,0.256,0
1631019,NaLyssa Smith,DReb% - Missed FGs,0.71,0.703,0.01
1631019,NaLyssa Smith,OReb% - Missed FGs,0.283,0.256,0.03
1631019,NaLyssa Smith,At Rim OReb%,0.221,0.412,-0.19
1631019,NaLyssa Smith,Short Mid-Range OReb%,0.347,0.239,0.11
1631019,NaLyssa Smith,Long Mid-Range OReb%,0.26,0.184,0.08
1631019,NaLyssa Smith,Arc 3 OReb%,0.246,0.253,-0.01
1631019,NaLyssa Smith,Corner 3 OReb%,0.304,0.264,0.04
1631019,NaLyssa Smith,At Rim DReb%,0.59,0.599,-0.01
1631019,NaLyssa Smith,Short Mid-Range DReb%,0.686,0.698,-0.01
1631019,NaLyssa Smith,Long Mid-Range DReb%,0.741,0.738,0
1631019,NaLyssa Smith,Arc 3 DReb%,0.745,0.742,0
1631019,NaLyssa Smith,Corner 3 DReb%,0.886,0.69,0.2
1631019,NaLyssa Smith,Blocks Recovered %,0.478,0.558,-0.08
1631019,NaLyssa Smith,Seconds Per Possession - Offense,15.924,15.328,0.6
1631019,NaLyssa Smith,Seconds Per Possession - Defense,15.629,14.978,0.65
1631019,NaLyssa Smith,At Rim Shot Frequency,0.183,0.133,0.05
1631019,NaLyssa Smith,At Rim FG%,0.631,0.623,0.01
1631019,NaLyssa Smith,At Rim % Assisted,0.627,0.488,0.14
1631019,NaLyssa Smith,Short Mid Range Shot Frequency,0.341,0.346,0
1631019,NaLyssa Smith,Short Mid Range FG%,0.49,0.437,0.05
1631019,NaLyssa Smith,Short Mid Range % Assisted,0.591,0.532,0.06
1631019,NaLyssa Smith,Long Mid Range Shot Frequency,0.137,0.116,0.02
1631019,NaLyssa Smith,Long Mid Range FG%,0.443,0.429,0.01
1631019,NaLyssa Smith,Long Mid % Assisted,0.71,0.546,0.16
1631019,NaLyssa Smith,Corner 3 Shot Frequency,0.078,0.114,-0.04
1631019,NaLyssa Smith,Corner 3 FG%,0.425,0.336,0.09
1631019,NaLyssa Smith,Corner 3 % Assisted,1,0.973,0.03
1631019,NaLyssa Smith,Arc 3 Shot Frequency,0.26,0.291,-0.03
1631019,NaLyssa Smith,Arc 3 FG%,0.35,0.348,0
1631019,NaLyssa Smith,Arc 3 % Assisted,0.86,0.838,0.02
1631019,NaLyssa Smith,At Rim or 3pt Shot Frequency,0.522,0.539,-0.02
1631019,NaLyssa Smith,Non-Heave Arc 3 FG%,0.351,0.35,0
1631019,NaLyssa Smith,Shot Quality,0.477,0.47,0.01
1631019,NaLyssa Smith,Shooting Foul Drawn Rate,0.102,0.109,-0.01
1631019,NaLyssa Smith,3pt Shooting Foul Drawn Rate,0.142,0.165,-0.02
1631019,NaLyssa Smith,2pt Shooting Foul Drawn Rate,0.014,0.019,0
1631019,NaLyssa Smith,Second Chance Points%,0.123,0.131,-0.01
1631019,NaLyssa Smith,Penalty Points%,0.172,0.283,-0.11
1631019,NaLyssa Smith,Penalty Possessions%,0.171,0.266,-0.09
1631019,NaLyssa Smith,Avg 2pt Shot Distance,8.425,8.27,0.16
1631019,NaLyssa Smith,Avg 3pt Shot Distance,24.798,24.912,-0.11
1631019,NaLyssa Smith,Penalty Efficiency Excluding Last Minute Take Foul Possessions,111.616,111.167,0.45
1631019,NaLyssa Smith,DReb%,0.713,0.709,0.01
1631019,NaLyssa Smith,OReb%,0.275,0.251,0.02
1631019,NaLyssa Smith,Pts per 100 Possessions,111.063,105.09,5.97
1631019,NaLyssa Smith,Assist Points per 100 Possessions,67.416,56.823,10.59
1631019,NaLyssa Smith,FTA per 100 Possessions,22.645,24.177,-1.53
1631019,NaLyssa Smith,TOs per 100 Possessions,15.557,17.201,-1.64
1631019,NaLyssa Smith,Assists per 100 Possessions,28.781,23.168,5.61
1631019,NaLyssa Smith,Pts per 100 Possessions - Defense,101.998,103.979,-1.98
1631019,NaLyssa Smith,Shot Quality - Defense,0.49,0.473,0.02
1631019,NaLyssa Smith,3pt FG% - Defense,0.282,0.335,-0.05
1631019,NaLyssa Smith,2pt FG% - Defense,0.503,0.493,0.01
1631019,NaLyssa Smith,eFG% - Defense,0.474,0.496,-0.02
1631019,NaLyssa Smith,3PAr - Defense,0.358,0.321,0.04
1631019,NaLyssa Smith,At Rim Shot Frequency - Defense,0.26,0.214,0.05
1631019,NaLyssa Smith,At Rim FG% - Defense,0.623,0.659,-0.04
1631019,NaLyssa Smith,Short Mid Range Shot Frequency - Defense,0.273,0.359,-0.09
1631019,NaLyssa Smith,Short Mid Range FG% - Defense,0.399,0.429,-0.03
1631019,NaLyssa Smith,Long Mid Range Shot Frequency - Defense,0.11,0.107,0
1631019,NaLyssa Smith,Long Mid Range FG% - Defense,0.478,0.373,0.11
1631019,NaLyssa Smith,Corner 3 Shot Frequency - Defense,0.056,0.061,0
1631019,NaLyssa Smith,Corner 3 FG% - Defense,0.397,0.402,0
1631019,NaLyssa Smith,Arc 3 Shot Frequency - Defense,0.302,0.259,0.04
1631019,NaLyssa Smith,Arc 3 FG% - Defense,0.26,0.32,-0.06
1631019,NaLyssa Smith,Pace,91.273,95.033,-3.76
1631019,NaLyssa Smith,Second Chance Efficiency,114.493,125.1,-10.61
1631019,NaLyssa Smith,Penalty Efficiency,111.616,111.716,-0.1
1631019,NaLyssa Smith,Second Chance Possessions Per 100 Possessions,11.927,11.014,0.91
1631019,NaLyssa Smith,First Chance Points Per 100 Possessions,97.407,91.312,6.1
1631019,NaLyssa Smith,Second Chance Points Per 100 Possessions,13.656,13.778,-0.12
1642801,Aaliyah Nye,2pt FGM Assist%,0.524,0.582,-0.06
1642801,Aaliyah Nye,Non Putback 2pt FGM Assist%,0.555,0.624,-0.07
1642801,Aaliyah Nye,3pt FGM Assist%,0.878,0.885,-0.01
1642801,Aaliyah Nye,3pt FG%,0.32,0.373,-0.05
1642801,Aaliyah Nye,Non-Heave 3pt FG%,0.323,0.373,-0.05
1642801,Aaliyah Nye,2pt FG%,0.483,0.498,-0.01
1642801,Aaliyah Nye,eFG%,0.482,0.52,-0.04
1642801,Aaliyah Nye,TS%,0.536,0.562,-0.03
1642801,Aaliyah Nye,3PAr,0.413,0.364,0.05
1642801,Aaliyah Nye,% of FG3A Blocked,0.017,0.004,0.01
1642801,Aaliyah Nye,% of FG2A Blocked,0.061,0.052,0.01
1642801,Aaliyah Nye,Live Ball TO%,0.472,0.534,-0.06
1642801,Aaliyah Nye,DReb% - Missed FTs,0.852,0.825,0.03
1642801,Aaliyah Nye,OReb% - Missed FTs,0.115,0.136,-0.02
1642801,Aaliyah Nye,DReb% - Missed 2s,0.656,0.693,-0.04
1642801,Aaliyah Nye,OReb% - Missed 2s,0.252,0.282,-0.03
1642801,Aaliyah Nye,DReb% - Missed 3s,0.746,0.745,0
1642801,Aaliyah Nye,OReb% - Missed 3s,0.261,0.254,0.01
1642801,Aaliyah Nye,DReb% - Missed FGs,0.691,0.713,-0.02
1642801,Aaliyah Nye,OReb% - Missed FGs,0.256,0.27,-0.01
1642801,Aaliyah Nye,At Rim OReb%,0.345,0.327,0.02
1642801,Aaliyah Nye,Short Mid-Range OReb%,0.245,0.29,-0.04
1642801,Aaliyah Nye,Long Mid-Range OReb%,0.2,0.22,-0.02
1642801,Aaliyah Nye,Arc 3 OReb%,0.263,0.242,0.02
1642801,Aaliyah Nye,Corner 3 OReb%,0.256,0.286,-0.03
1642801,Aaliyah Nye,At Rim DReb%,0.529,0.631,-0.1
1642801,Aaliyah Nye,Short Mid-Range DReb%,0.688,0.699,-0.01
1642801,Aaliyah Nye,Long Mid-Range DReb%,0.712,0.754,-0.04
1642801,Aaliyah Nye,Arc 3 DReb%,0.749,0.74,0.01
1642801,Aaliyah Nye,Corner 3 DReb%,0.73,0.768,-0.04
1642801,Aaliyah Nye,Blocks Recovered %,0.494,0.556,-0.06
1642801,Aaliyah Nye,Seconds Per Possession - Offense,15.542,15.52,0.02
1642801,Aaliyah Nye,Seconds Per Possession - Defense,14.928,15.362,-0.43
1642801,Aaliyah Nye,At Rim Shot Frequency,0.132,0.161,-0.03
1642801,Aaliyah Nye,At Rim FG%,0.608,0.635,-0.03
1642801,Aaliyah Nye,At Rim % Assisted,0.511,0.563,-0.05
1642801,Aaliyah Nye,Short Mid Range Shot Frequency,0.343,0.345,0
1642801,Aaliyah Nye,Short Mid Range FG%,0.467,0.448,0.02
1642801,Aaliyah Nye,Short Mid Range % Assisted,0.536,0.564,-0.03
1642801,Aaliyah Nye,Long Mid Range Shot Frequency,0.112,0.13,-0.02
1642801,Aaliyah Nye,Long Mid Range FG%,0.384,0.461,-0.08
1642801,Aaliyah Nye,Long Mid % Assisted,0.5,0.658,-0.16
1642801,Aaliyah Nye,Corner 3 Shot Frequency,0.113,0.095,0.02
1642801,Aaliyah Nye,Corner 3 FG%,0.349,0.367,-0.02
1642801,Aaliyah Nye,Corner 3 % Assisted,0.977,0.985,-0.01
1642801,Aaliyah Nye,Arc 3 Shot Frequency,0.301,0.269,0.03
1642801,Aaliyah Nye,Arc 3 FG%,0.31,0.375,-0.06
1642801,Aaliyah Nye,Arc 3 % Assisted,0.837,0.85,-0.01
1642801,Aaliyah Nye,At Rim or 3pt Shot Frequency,0.546,0.525,0.02
1642801,Aaliyah Nye,Non-Heave Arc 3 FG%,0.313,0.376,-0.06
1642801,Aaliyah Nye,Shot Quality,0.466,0.476,-0.01
1642801,Aaliyah Nye,Shooting Foul Drawn Rate,0.111,0.104,0.01
1642801,Aaliyah Nye,3pt Shooting Foul Drawn Rate,0.169,0.149,0.02
1642801,Aaliyah Nye,2pt Shooting Foul Drawn Rate,0.019,0.016,0
1642801,Aaliyah Nye,Second Chance Points%,0.123,0.132,-0.01
1642801,Aaliyah Nye,Penalty Points%,0.278,0.224,0.05
1642801,Aaliyah Nye,Penalty Possessions%,0.267,0.213,0.05
1642801,Aaliyah Nye,Avg 2pt Shot Distance,8.312,8.335,-0.02
1642801,Aaliyah Nye,Avg 3pt Shot Distance,25.076,24.741,0.34
1642801,Aaliyah Nye,Penalty Efficiency Excluding Last Minute Take Foul Possessions,106.25,115.247,-9
1642801,Aaliyah Nye,DReb%,0.698,0.717,-0.02
1642801,Aaliyah Nye,OReb%,0.251,0.264,-0.01
1642801,Aaliyah Nye,Pts per 100 Possessions,102.636,109.915,-7.28
1642801,Aaliyah Nye,Assist Points per 100 Possessions,54.367,64.184,-9.82
1642801,Aaliyah Nye,FTA per 100 Possessions,25.904,22.249,3.66
1642801,Aaliyah Nye,TOs per 100 Possessions,17.395,16.176,1.22
1642801,Aaliyah Nye,Assists per 100 Possessions,22.289,26.803,-4.51
1642801,Aaliyah Nye,Pts per 100 Possessions - Defense,105.399,102.025,3.37
1642801,Aaliyah Nye,Shot Quality - Defense,0.475,0.481,-0.01
1642801,Aaliyah Nye,3pt FG% - Defense,0.316,0.316,0
1642801,Aaliyah Nye,2pt FG% - Defense,0.505,0.49,0.02
1642801,Aaliyah Nye,eFG% - Defense,0.495,0.485,0.01
1642801,Aaliyah Nye,3PAr - Defense,0.326,0.338,-0.01
1642801,Aaliyah Nye,At Rim Shot Frequency - Defense,0.23,0.229,0
1642801,Aaliyah Nye,At Rim FG% - Defense,0.67,0.63,0.04
1642801,Aaliyah Nye,Short Mid Range Shot Frequency - Defense,0.335,0.326,0.01
1642801,Aaliyah Nye,Short Mid Range FG% - Defense,0.412,0.426,-0.01
1642801,Aaliyah Nye,Long Mid Range Shot Frequency - Defense,0.109,0.107,0
1642801,Aaliyah Nye,Long Mid Range FG% - Defense,0.444,0.388,0.06
1642801,Aaliyah Nye,Corner 3 Shot Frequency - Defense,0.048,0.066,-0.02
1642801,Aaliyah Nye,Corner 3 FG% - Defense,0.327,0.432,-0.1
1642801,Aaliyah Nye,Arc 3 Shot Frequency - Defense,0.277,0.272,0.01
1642801,Aaliyah Nye,Arc 3 FG% - Defense,0.314,0.287,0.03
1642801,Aaliyah Nye,Pace,94.51,93.259,1.25
1642801,Aaliyah Nye,Second Chance Efficiency,117.606,123.482,-5.88
1642801,Aaliyah Nye,Penalty Efficiency,106.761,115.59,-8.83
1642801,Aaliyah Nye,Second Chance Possessions Per 100 Possessions,10.693,11.717,-1.02
1642801,Aaliyah Nye,First Chance Points Per 100 Possessions,90.06,95.446,-5.39
1642801,Aaliyah Nye,Second Chance Points Per 100 Possessions,12.575,14.469,-1.89